id,name
1275,Rollatoren
1276,Rollbretter
1277,Rollenspielzeug
1278,Roller
1279,Rollladenmotoren
1280,Rollladenstopper
1281,Rollladenwellen
1282,Rollläden
1283,Rollos
1284,Rollsammler
1285,Rollstühle
1286,Rollwagen
1287,Router
1288,Rucksäcke
1289,Rudergeräte
1290,Rutschautos
1291,Rutschen
1292,Räder
1293,Räucherboxen
1294,Räucherdeko
1295,Räucheröfen
1296,Röcke
1297,Röstgeräte
1298,Rückencremer
1299,Rückenlehnen
1300,Rührer
1301,Rührwerke
1302,Rüttelplatten
1303,Sackkarren
1304,Sahnesyphons
1305,Saiten
1306,Saiteninstrumente
1307,Saiteninstrumentenmechaniken
1308,Saitenschoner
1309,Sakkos
1310,Salatschleudern
1311,Salzelektrolysegeräte
1312,Sammelkarten
1313,Sand-Spielzeug
1314,Sande
1315,Sandkästen
1316,Sandstrahlgeräte
1317,Sandwichmaker
1318,Satellitenschüsseln
1319,Satfinder
1320,Sattelbezüge
1321,Sattelstützen
1322,Sattelunterlagen
1323,Saugroboter
1324,Sauna-Steuergeräte
1325,Saunaöfen
1326,Saunen
1327,Schaber
1328,Schablonen
1329,Schallpegelmessgeräte
1330,Schalter
1331,Schalthebel
1332,Schaltwerke
1333,Schaltwerkhalterungen
1334,Schaufeln
1335,Schaukeln
1336,Schaukelsitze
1337,Schaukeltiere
1338,Scheibenbremssättel
1339,Scheibenfräser
1340,Scheren
1341,Scherköpfe
1342,Schichtdickenmessgeräte
1343,Schilder
1344,Schirmhalterungen
1345,Schlafanalysegeräte
1346,Schlafsackinletts
1347,Schlafsäcke
1348,Schlafzimmermöbel-Sets
1349,Schlaginstrumente
1350,Schlagklötzer
1351,Schlagpolster
1352,Schlagtrainingsgeräte
1353,Schlauchadapter
1354,Schlauchtrommeln
1355,Schlauchverbinder
1356,Schleifaufsätze
1357,Schleifmaschinen
1358,Schleifpapiere
1359,Schleppstangen
1360,Schleuderstäbe
1361,Schließbleche
1362,Schließzylinder
1363,Schlitten
1364,Schlägel
1365,Schlägerdämpfer
1366,Schläuche
1367,Schlüsselanhänger
1368,Schlüsselkästen
1369,Schmiermittel
1370,Schmink-Sets
1371,Schmuck-Sets
1372,Schmuck-Wechselteile
1373,Schmuckanhänger
1374,Schmuckständer
1375,Schmutzfänger
1376,Schnallen
1377,Schneebesen
1378,Schneefräsen
1379,Schneeketten
1380,Schneeschieber
1381,Schneidebretter
1382,Schneidemaschinen
1383,Schneiderpuppen
1384,Schneideunterlagen
1385,Schneidewerkzeuge
1386,Schneidhilfen
1387,Schnellkochtopfventile
1388,Schnorchel
1389,Schnuffeltücher
1390,Schnuller
1391,Schnullerbefestigungen
1392,Schnurstopper
1393,Schnurverbinder
1394,Schnürsenkel
1395,Schokobrunnen
1396,Schornsteine
1397,Schrankbetten
1398,Schrankinneneinteiler
1399,Schranktüren
1400,Schrauben
1401,Schraubendreher
1402,Schraubenschlüssel
1403,Schrauber
1404,Schraubstöcke
1405,Schreibblöcke
1406,Schreibgeräteetuis
1407,Schreibmaschinen
1408,Schreibunterlagen
1409,Schränke
1410,Schubkarren
1411,Schubkarrenwannen
1412,Schubladen
1413,Schubladenboxen
1414,Schubladeneinsätze
1415,Schuhe
1416,Schuhputzmaschinen
1417,Schuhschoner
1418,Schuhständer
1419,Schuhzubehör
1420,Schuhüberzieher
1421,Schulhefte
1422,Schulterpolster
1423,Schutzbleche
1424,Schutzboxen
1425,Schutzfolien
1426,Schutzgamaschen
1427,Schutzgitter
1428,Schutznetze
1429,Schutzpolsterungen
1430,Schutzvisiere
1431,Schwammhalter
1432,Schweißbänder
1433,Schweißgeräte
1434,Schwibbögen
1435,Schwimmbecken
1436,Schwimmhilfen
1437,Schwimmwesten
1438,Schwämme
1439,Schächte
1440,Schädlingsbekämpfungsmittel
1441,Schädlingsschutznetze
1442,Schäkel
1443,Schärfgeräte
1444,Schürfleisten
1445,Schürzen
1446,Schüsseln
1447,Segel
1448,Segelmastfüße
1449,Sehnen
1450,Seifenblasenspiele
1451,Seifenhalter
1452,Seile
1453,Seilführungen
1454,Seilspanner
1455,Sekretäre
1456,Selbstbräunungsmittel
1457,Selfie-Sticks
1458,Sensen
1459,Sensoren
1460,Servierglocken
1461,Servierplatten
1462,Servietten
1463,Serviettenhalter
1464,Serviettenringe
1465,Sessel
1466,Sesselschoner
1467,Setzstöcke
1468,Shaker
1469,Shirts
1470,Sicherheitsbügel
1471,Sicherheitsgruppen
1472,Sicherheitsschlösser
1473,Sicherungsgeräte
1474,Sicherungsgurte
1475,Sicherungshalter
1476,Sichtscheiben
1477,Sichtschutzbedienstäbe
1478,Sichtschutzbefestigungen
1479,Sichtschutzzüge
1480,Sideboards
1481,Signalpfeifen
1482,Siphons
1483,Sitzbänke
1484,Sitzmöbel-Sets
1485,Sitzschalen
1486,Sitzsäcke
1487,Skateboards
1488,Skier
1489,Slalomstangen
1490,Smart-Home-Stationen
1491,Smartwatches
1492,Snowboards
1493,Sockel
1494,Sockelleisten
1495,Socken
1496,Sofas
1497,Solarmodule
1498,Sonnenbrillen
1499,Sonnenkollektoren
1500,Sonnenschutzmittel
1501,Sonnensegel
1502,Sonnenuhren
1503,Soundkarten
1504,Sous-Vide-Garer
1505,Spachtel
1506,Spannbacken
1507,Spannfutter
1508,Spanngurte
1509,Spannungsprüfer
1510,Spannungsregler
1511,Spardosen
1512,Spaten
1513,Speichenschutznetze
1514,Speichererhitzer
1515,Speicherkarten
1516,Speicherladestationen
1517,Speiseringe
1518,Speiseteller
1519,Spiegel
1520,Spielautomaten
1521,Spielbausteine
1522,Spielbögen
1523,Spiele
1524,Spielecontroller
1525,Spielekonsolen
1526,Spielesoftware
1527,Spielfahrzeug-Anhänger
1528,Spielfahrzeug-Lenkräder
1529,Spielfeldbegrenzungen
1530,Spielfiguren
1531,Spielfigurenwelten
1532,Spielgeld
1533,Spielgeschirr
1534,Spielhäuser
1535,Spielkasse
1536,Spielküchen
1537,Spieltelefone
1538,Spieltische
1539,Spieltunnel
1540,Spielturm-Erweiterungen
1541,Spieltürme
1542,Spieluhren
1543,Spielwerkzeug
1544,Spielzelte
1545,Spielzeug-Gartensets
1546,Spielzeug-Haushaltsgeräte
1547,Spielzeug-Musikinstrumente
1548,Spielzeugeisenbahn-Erweiterungen
1549,Spielzeugfahrzeug-Erweiterungen
1550,Spielzeugfahrzeuge
1551,Spielzeugwaffen
1552,Spielzeugwaffenmunition
1553,Spieße
1554,Splinte
1555,Splitter
1556,Sporen
1557,Sport-Dehnungsgeräte
1558,Sport-Netze
1559,Sport-Tore
1560,Sportanzüge
1561,Sportbindungen
1562,Sportbrillen
1563,Sportbögen
1564,Sportdummys
1565,Sportmatten
1566,Sportstöcke
1567,Sprachcomputer
1568,Sprachrohre
1569,Sprengringe
1570,Springseile
1571,Spritzbeutel
1572,Spritzen
1573,Spritzschutzwände
1574,Spritztüllen
1575,Sprudelmatten
1576,Sprühpistolen
1577,Sprühwischer
1578,Spulen
1579,Spulenwickler
1580,Spülkästen
1581,Spülrohrverbinder
1582,Staffeleien
1583,Stahlfedern
1584,Stahlhalter
1585,Standfüße
1586,Standschirmbespannungen
1587,Standschirme
1588,Standuhren
1589,Stapelspielzeug
1590,Stationärtelefone
1591,Stative
1592,Stativköpfe
1593,Stativschellen
1594,Staubbeutel
1595,Staubsaugerdüsen
1596,Staubsaugerrohre
1597,Staubwischer
1598,Staueinsätze
1599,Stechhilfen
1600,Steckdosen
1601,Steckdosenblenden
1602,Steckdosenleisten
1603,Steckdosenschalter
1604,Steckenpferde
1605,Stecker
1606,Stecknüsse
1607,Steckspielzeug
1608,Stehsammler
1609,Stehtiere
1610,Steigbügel
1611,Steigeisen
1612,Steine
1613,Steintrenner
1614,Stellwände
1615,Stempel
1616,Stepper
1617,Sterilisatoren
1618,Sternfräsen
1619,Stickmaschinen
1620,Stiele
1621,Stifte
1622,Stiftminen
1623,Stimmgeräte
1624,Stoffe
1625,Stollen
1626,Strahlregler
1627,Strandkörbe
1628,Streaming-Boxen
1629,Streuwagen
1630,Strickjacken
1631,Strickmaschinen
1632,Stromerzeuger
1633,Stromschienensysteme
1634,Stromverbrauchsmessgeräte
1635,Strumpfhalter
1636,Strumpfhosen
1637,Stubenwagen
1638,Stulpen
1639,Stutzenhalter
1640,Stöpsel
1641,Stövchen
1642,Stößel
1643,Stühle
1644,Stützelemente
1645,Surfsport-Gabelbäume
1646,Sweatjacken
1647,Sweatshirts
1648,Sägeblätter
1649,Sägeketten
1650,Sägemaschinen
1651,Sämereien
1652,TV-Simulatoren
1653,Tablets/EBookReader
1654,Tabletts
1655,Tacker
1656,Tafeln
1657,Tagesdecken
1658,Tankdeckel
1659,Tanzstangen
1660,Tapeten
1661,Taschen
1662,Taschenanhänger
1663,Taschenrechner
1664,Taschenuhren
1665,Tastaturen
1666,Tasten
1667,Tasteninstrumente
1668,Tauchsets
1669,Tauchsieder
1670,Teeautomaten
1671,Teichdeko
1672,Teichschalen
1673,Teigportionierer
1674,Teigroller
1675,Teilapparate
1676,Teint-Kosmetika
1677,Teleskopauszüge
1678,Teleskope
1679,Temperaturmessgeräte
1680,Teppiche
1681,Teppichunterlagen
1682,Terrassendielen
1683,Terrassenüberdachungen
1684,Test-Kits
1685,Thermometerersatzkappen
1686,Thermopads
1687,Tiefenanschläge
1688,Tier-Autodecken
1689,Tier-Halsbänder
1690,Tierattrappen
1691,Tierbarrieren
1692,Tierbekleidung
1693,Tierbetten
1694,Tierfallen
1695,Tierfernhaltegeräte
1696,Tiergeschirre
1697,Tierhäuser
1698,Tierklappen
1699,Tierkäfige
1700,Tierlaufräder
1701,Tierlockstoffe
1702,Tiermatratzen
1703,Tiernahrung
1704,Tierspielzeuge
1705,Tierstreu
1706,Tiertoiletten
1707,Tiertransportbehälter
1708,Tiertunnel
1709,Tintenpatronen
1710,Tischbeine
1711,Tischdecken
1712,Tische
1713,Tischplatten
1714,Tischsitze
1715,Tischtennisplatten
1716,Tischtennisschläger
1717,Tischtuchklammern
1718,Tischuhren
1719,Toaster
1720,Toilettenaufsätze
1721,Toilettenpapierhalter
1722,Toilettenstühle
1723,Tonabnehmer
1724,Tonerpatronen
1725,Topfeinsätze
1726,Topflappen
1727,Topper
1728,Tops
1729,Tore
1730,Tortenmodellierer
1731,Tragebänder
1732,Trainingsbänder
1733,Trainingsbänke
1734,Trainingshilfen-Sets
1735,Trampoline
1736,Transferpressen
1737,Transportboxen
1738,Transportsäcke
1739,Transportwagen
1740,Trapezhaken
1741,Trennscheiben
1742,Treppen
1743,Treppenstufen
1744,Tresore
1745,Tretbretter
1746,Tretfahrzeuge
1747,Trichter
1748,Triggerstäbe
1749,Trikots
1750,Trinkblasen
1751,Trinkflaschen
1752,Trinkgefäße
1753,Trockner
1754,Truhen
1755,Tuner
1756,Tuniken
1757,Töpfchen
1758,Töpfe
1759,Tür-Seitenteile
1760,Türdämpfer
1761,Türen
1762,Türgriffe
1763,Türklingel-Sets
1764,Türschließer
1765,Türschlossantriebe
1766,Türschlösser
1767,Türspione
1768,Türstopper
1769,Türöffner
1770,USB-Sticks
1771,USV-Anlagen
1772,UV-Leuchtmittel
1773,UVC-Geräte
1774,Uhrenarmbänder
1775,Uhrenbeweger
1776,Ultraschallbäder
1777,Ultraschallnebler
1778,Umbauseiten
1779,Umlenkrollen
1780,Umluftmodule
1781,Umzugslaternen
1782,Unkrautbekämpfungsmittel
1783,Unkrautbrenner
1784,Unkrautstecher
1785,Unterbaubleche
1786,Untergestelle
1787,Unterhemden
1788,Unterhosen
1789,Unterlegscheiben
1790,Untersetzer
1791,Unterstände
1792,Unterwassergehäuse
1793,Urinale
1794,VR-Brillen
1795,Vakuumierer
1796,Vasen
1797,Ventilatoren
1798,Verdecke
1799,Verdünnungsmittel
1800,Verkleidungen
1801,Verkleidungsmasken
1802,Verpackungen
1803,Verriegelungen
1804,Versandtaschen
1805,Verschlussklammern
1806,Verstärker
1807,Verteiler
1808,Vertikutierer
1809,Vibrationsplatten
1810,Videokassetten
1811,Visitenkarten
1812,Vivarien
1813,Vivarien-Steuergeräte
1814,Vivarienrückwände
1815,Vliese
1816,Vordächer
1817,Vorhängeschlösser
1818,Vorsatztüren
1819,WC-Komplettsets
1820,WC-Sitze
1821,WCs
1822,WLAN-Dongles
1823,Wachs-Haarentfernungsgeräte
1824,Wachskämme
1825,Waffeleisen
1826,Walzenhülsen
1827,Wandabschlussleisten
1828,Wanddekoobjekte
1829,Wanddurchführungen
1830,Wandler
1831,Wandtattoos
1832,Wanduhren
1833,Wanneneinlagen
1834,Wannenschürzen
1835,Warnaufsteller
1836,Waschmaschinen
1837,Waschmaschinen-Trockner-Sets
1838,Waschtischaufsätze
1839,Waschtische
1840,Waschtrockner
1841,Wasserabzieher
1842,Wasserbahnen
1843,Wasserbereitergeräte
1844,Wasserbetten
1845,Wasserkocher
1846,Wassermengenzähler
1847,Wasserpflegemittel
1848,Wasserrutschen
1849,Wasserspeier
1850,Wasserspiele
1851,Wasserspielzeuge
1852,Wassersport-Trapeze
1853,Wassersportboards
1854,Wassersprudler
1855,Wassertestgeräte
1856,Wasserwaagen
1857,Wecker
1858,Weidezaungeräte
1859,Weihnachtsbaumkugeln
1860,Weihnachtsbaumschmuck
1861,Weihnachtsbaumständer
1862,Weihnachtsbäume
1863,Weihnachtsdörfer
1864,Weihnachtskrippen
1865,Weihnachtspyramiden
1866,Weinkühlschränke
1867,Werkbänke
1868,Werkstattkräne
1869,Werkstattpressen
1870,Werkstattwagen
1871,Werkzeughalterungen
1872,Werkzeugmaschinen-Sets
1873,Werkzeugsets
1874,Westen
1875,Wetterstationen
1876,Whirlpools
1877,Wickelauflagen
1878,Wickelauflagenbezüge
1879,Wickelaufsätze
1880,Wickelkommoden
1881,Wickeltische
1882,Wimpernzangen
1883,Windeln
1884,Winden
1885,Windgeneratoren
1886,Windschilde
1887,Windspiele
1888,Windsäcke
1889,Winkelmesser
1890,Wippen
1891,Wirbel
1892,Wischbezügehalterungen
1893,Wischblätter
1894,Wohndecken
1895,Wundertüten
1896,Wurfscheiben
1897,Wählmarken
1898,Wälzlager
1899,Wärmekissen
1900,Wärmelampen
1901,Wärmeleitpasten
1902,Wärmepumpen
1903,Wärmespeichersteine
1904,Wärmflaschen
1905,Wäschekugeln
1906,Wäschesammler
1907,Wäscheschleudern
1908,Wäscheständer
1909,Wäschesäckchen
1910,Yoga-Blöcke
1911,Zahnbleachingmittel
1912,Zahnbürsten
1913,Zahnbürstenköpfe
1914,Zahnkränze
1915,Zahnpastas
1916,Zahnputzbecher
1917,Zahnriemen
1918,Zahnseiden
1919,Zangen
1920,Zapfanlagen
1921,Zapfhähne
1922,Zauberkästen
1923,Zaunelemente
1924,Zaunpfosten
1925,Zehenkorrektoren
1926,Zehenringe
1927,Zeichenblöcke
1928,Zeitschaltuhren
1929,Zeitungsständer
1930,Zelte
1931,Zeltheringe
1932,Zeltstangen
1933,Zement
1934,Zentrifugen
1935,Zerkleinerer
1936,Zielscheiben
1937,Zirkel
1938,Zuckerstreuer
1939,Zuckerwattemaschinen
1940,Zugeisen
1941,Zweiraddoppelständer
1942,Zweiradseitenständer
1943,Zwiebelpflanzer
1944,Zwingen
1945,Zwischenbaurahmen
1946,Zyklusmessgeräte
1947,Zündkerzen
1948,Äxte
1949,Ösen
1950,Überwachungskameras
